listing_id,base_price,room_type,property_type,accommodates,bedrooms,beds,bathrooms,city,neighbourhood_cleansed,latitude,longitude,minimum_nights,maximum_nights,host_is_superhost,amenities_count,number_of_reviews,reviews_per_month,avg_rating,review_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1186760814814835018,476.86,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98379288869659,23.731716543668515,2,365,0.0,46,1,0.21,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1187112586671280167,320.39,Entire home/apt,Entire condo,5,2.0,,,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.9606155972163,23.734282084997705,3,12,0.0,43,11,1.91,,,4.55,4.55,4.45,4.82,4.64,4.55,4.55
1187470213584875592,633.33,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97265,23.72983,1,365,,39,3,0.6,,,5.0,5.0,5.0,4.67,4.67,5.0,5.0
1187697801055339335,230.98,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,"Athens, Greece",ΠΕΔΙΟ ΑΡΕΩΣ,37.99622,23.73899,1,365,1.0,34,14,2.71,,,4.64,4.86,4.93,4.86,4.64,4.36,4.79
1188064713066012938,335.29,Entire home/apt,Entire rental unit,5,2.0,3.0,2.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.96618,23.73062,2,300,1.0,40,8,2.5,,,4.75,4.88,4.63,5.0,4.75,4.88,4.75
1188122014935579962,268.24,Entire home/apt,Entire rental unit,4,1.0,,,"Igoumenitsa, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.95343255895848,23.72034590463689,2,60,0.0,26,0,,,,,,,,,,
1188191715997690785,141.57,Entire home/apt,Room in aparthotel,2,1.0,1.0,1.0,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9837668,23.7364455,1,1125,1.0,45,0,,,,,,,,,,
1188854143595424211,149.02,Entire home/apt,Room in aparthotel,2,1.0,1.0,1.0,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98377,23.73645,1,1125,1.0,44,3,0.52,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1189618361910949551,111.76,Entire home/apt,Entire condo,3,0.0,1.0,1.0,"Kapandriti, Greece",ΝΙΡΒΑΝΑ,38.00668,23.72432,2,60,0.0,41,2,0.53,,,4.5,4.5,4.5,5.0,4.5,3.5,4.5
1189691252427176848,223.53,Entire home/apt,Entire condo,3,1.0,2.0,1.0,"Athens, Greece",ΠΕΤΡΑΛΩΝΑ,37.9686804,23.7095288,2,90,1.0,46,21,3.6,,,5.0,5.0,5.0,4.95,5.0,4.86,4.95
1190438933960082428,201.18,Entire home/apt,Entire rental unit,3,2.0,1.0,1.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9628954,23.7297447,1,365,0.0,36,3,0.54,,,4.67,5.0,4.67,4.67,5.0,4.67,4.67
1190514235630697506,402.35,Entire home/apt,Entire rental unit,6,3.0,3.0,2.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9619161,23.7314218,2,29,0.0,7,0,,,,,,,,,,
1191373180835142978,305.49,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Zürich, Switzerland",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98455398088461,23.726122252466105,1,365,1.0,36,45,8.18,4.0,1.0,4.93,4.91,4.98,4.96,4.98,4.53,4.93
1191702817370101086,141.57,Entire home/apt,Room in aparthotel,2,1.0,,,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98288,23.73541,1,1125,1.0,43,0,,,,,,,,,,
1191882456004485851,186.27,Entire home/apt,Entire home,4,1.0,1.0,1.0,"Athens, Greece",ΣΕΠΟΛΙΑ,38.00432948631551,23.71751186067964,1,365,0.0,26,3,0.55,,,5.0,5.0,4.67,5.0,5.0,4.0,4.67
1192608773075692659,320.39,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9701731,23.7305872,2,365,0.0,17,12,3.24,,,4.83,4.92,5.0,5.0,5.0,5.0,4.67
1192693985077768987,290.59,Entire home/apt,Room in aparthotel,4,1.0,2.0,1.0,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9837668,23.7364455,1,1125,1.0,53,0,,,,,,,,,,
1192815298758526882,201.18,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.9588596,23.7266602,1,365,0.0,9,0,,,,,,,,,,
1193325734135409394,163.92,Entire home/apt,Entire condo,2,1.0,1.0,1.0,"Athens, Greece",ΠΑΓΚΡΑΤΙ,37.96633757605028,23.746143244206905,2,59,1.0,47,6,1.1,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1193421459825906084,238.43,Entire home/apt,Entire rental unit,3,2.0,3.0,2.0,"Athens, Greece",ΠΑΓΚΡΑΤΙ,37.9711647,23.745207,1,3,0.0,8,0,,,,,,,,,,
1193469387919210511,238.43,Entire home/apt,Entire rental unit,3,2.0,2.0,1.5,,ΠΑΓΚΡΑΤΙ,37.9631109,23.7465808,3,90,0.0,37,2,0.75,,,4.5,5.0,5.0,5.0,5.0,4.5,4.0
1193575237853340737,96.86,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,,ΑΝΩ ΚΥΨΕΛΗ,38.00665944350885,23.746787644922733,1,365,1.0,37,39,6.8,,,4.97,4.92,4.97,4.95,5.0,4.82,4.92
1194148705428921032,290.59,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,"Athens, Greece",ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9906972258575,23.732910175373508,2,365,0.0,47,19,3.73,,,4.79,4.84,4.84,4.68,4.68,4.74,4.68
1194316967533803012,134.12,Entire home/apt,Entire condo,3,1.0,1.0,1.0,,ΝΙΡΒΑΝΑ,38.005615419603856,23.725772202014923,1,30,0.0,36,1,0.26,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1194881181270270807,96.86,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΝΕΑ ΚΥΨΕΛΗ,37.99724,23.74602,2,65,0.0,28,0,,,,,,,,,,
1194999704823313965,208.63,Entire home/apt,Entire home,3,1.0,1.0,1.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9624622,23.7256299,1,90,0.0,11,1,0.36,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1195036880637911083,186.27,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Glyfada, Greece",ΒΟΤΑΝΙΚΟΣ,37.9843897,23.7103426,1,30,0.0,22,1,0.22,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1195625451890053001,111.76,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9901159,23.7231988,2,365,1.0,7,4,0.83,,,5.0,5.0,5.0,5.0,5.0,4.75,5.0
1195690945454218923,320.39,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Larnaca, Cyprus",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97884834219323,23.72964689021301,2,365,1.0,25,1,0.25,,,5.0,5.0,5.0,5.0,5.0,5.0,4.0
1196275257298731240,201.18,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9624186,23.7262071,3,60,1.0,40,16,3.4,,,4.94,4.88,4.94,4.75,4.94,4.63,5.0
1196363647784835611,253.33,Entire home/apt,Entire rental unit,5,3.0,3.0,1.5,"Athens, Greece",ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99534602772911,23.726764979327644,1,365,0.0,5,0,,,,,,,,,,
1196390777543503374,208.63,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9668437,23.7286225,1,365,0.0,21,25,5.21,,,4.84,4.88,4.92,4.88,5.0,5.0,4.88
1196505279482991002,111.76,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98404800000001,23.7173913,1,365,1.0,24,53,9.64,,,4.94,4.98,4.96,4.98,4.98,4.58,4.92
1196528832332704212,268.24,Entire home/apt,Entire rental unit,3,2.0,2.0,1.0,"Athens, Greece",ΒΟΤΑΝΙΚΟΣ,37.982646271924594,23.71115651123252,2,10,1.0,31,14,2.75,,,4.86,4.93,5.0,4.93,5.0,4.36,4.79
1196897946355465212,432.16,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,,ΣΤΑΔΙΟ,37.96817822182927,23.743232833581036,1,365,1.0,49,22,4.0,,,4.95,5.0,4.82,4.86,5.0,4.86,4.77
1197052043920189085,305.49,Private room,Private room in rental unit,2,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9796923,23.7251667,1,365,0.0,38,0,,,,,,,,,,
1197068193861328785,305.49,Private room,Private room in rental unit,2,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9796923,23.7251667,1,365,0.0,38,0,,,,,,,,,,
1197073531070555961,305.49,Private room,Private room in rental unit,2,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9796923,23.7251667,1,365,0.0,38,0,,,,,,,,,,
1197181463923112808,327.84,Entire home/apt,Entire rental unit,4,2.0,3.0,1.5,Greece,ΠΕΔΙΟ ΑΡΕΩΣ,37.99556,23.73355,2,365,0.0,33,4,0.98,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1197616635131068993,320.39,Entire home/apt,Entire condo,4,1.0,,,"Athens, Greece",ΠΑΓΚΡΑΤΙ,37.9716904,23.7497533,2,60,0.0,39,1,1.0,,,5.0,5.0,4.0,5.0,5.0,5.0,5.0
1197971926854422708,447.06,Entire home/apt,Entire home,8,3.0,4.0,2.0,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9871135,23.7215874,3,30,0.0,25,4,0.73,,,5.0,5.0,5.0,5.0,5.0,4.5,5.0
1198387874279053212,394.9,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96580988090695,23.724649467897425,1,365,0.0,49,0,,,,,,,,,,
1198577167245029246,245.88,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,"Athens, Greece",ΠΑΓΚΡΑΤΙ,37.9696076,23.7442323,2,365,1.0,49,4,0.86,,,4.75,4.5,4.25,5.0,5.0,5.0,4.75
1199818207039973253,402.35,Entire home/apt,Entire rental unit,5,2.0,3.0,1.5,,ΙΛΙΣΙΑ,37.97592,23.75402,2,90,0.0,32,0,,,,,,,,,,
1201268201790729850,201.18,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.000401462596336,23.724740991977324,2,60,0.0,48,6,1.25,,,4.83,5.0,4.83,5.0,5.0,4.5,4.83
1201963187515867774,149.02,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,"Athens, Greece",ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.000689,23.7274027,1,365,1.0,41,20,4.29,,,4.85,4.9,4.9,4.9,5.0,4.0,4.8
1201971405087402113,149.02,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98258,23.73648,1,365,0.0,36,3,0.66,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1202150984226489418,260.78,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,Greece,ΑΜΠΕΛΟΚΗΠΟΙ,37.9878772,23.7638309,3,90,1.0,42,1,1.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1202175868649524618,44.71,Entire home/apt,Entire condo,2,1.0,1.0,1.0,"Athens, Greece",ΝΙΡΒΑΝΑ,38.0148262,23.7209757,1,90,0.0,23,3,0.63,,,2.0,2.67,2.67,3.0,3.67,2.0,1.67
1203555240505280715,163.92,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΚΕΡΑΜΕΙΚΟΣ,37.9805812,23.7233475,2,365,0.0,4,4,0.98,,,4.5,4.5,4.75,3.75,4.75,4.0,4.75
1203601361997930340,946.27,Entire home/apt,Entire rental unit,6,2.0,2.0,2.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97365,23.73433,1,365,0.0,27,24,5.22,0.0,1.0,4.79,4.83,4.96,4.88,4.96,4.96,4.88
1205181410872523834,89.41,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.992314316141325,23.72648726216279,2,1125,0.0,7,21,4.04,,,4.19,4.43,4.52,4.38,4.71,3.43,4.43
1206461184556630560,134.12,Entire home/apt,Entire condo,2,1.0,,,"Athens, Greece",ΓΚΑΖΙ,37.97708328658288,23.71070955767211,1,365,1.0,57,1,0.31,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1207006177230356598,558.82,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9736047,23.7314997,2,59,0.0,29,2,0.52,,,3.5,4.0,4.0,5.0,4.5,4.5,3.5
1207092902751262293,305.49,Private room,Private room in rental unit,2,1.0,1.0,,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97715,23.72965,1,365,0.0,2,0,,,,,,,,,,
1207170216983629771,290.59,Entire home/apt,Entire rental unit,5,2.0,3.0,2.0,Greece,ΠΑΤΗΣΙΑ,38.00955,23.7356,1,365,0.0,37,0,,,,,,,,,,
1207233529237466628,141.57,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,"Athens, Greece",ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.9980128,23.7200916,1,90,0.0,22,0,,,,,,,,,,
1207333133986840657,886.67,Entire home/apt,Entire rental unit,8,3.0,3.0,3.0,"Athens, Greece",ΣΤΑΔΙΟ,37.96513,23.74502,1,365,1.0,34,3,0.87,,,5.0,5.0,5.0,4.67,5.0,5.0,5.0
1207832157224471160,268.24,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96023,23.73067,2,60,0.0,13,0,,,,,,,,,,
1207902176078446095,380.0,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.981967497651766,23.73355092477961,2,365,0.0,46,1,0.37,,,4.0,4.0,3.0,4.0,5.0,4.0,5.0
1207904670096085585,461.96,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9841,23.73151,2,365,0.0,45,1,0.28,,,5.0,5.0,4.0,5.0,5.0,5.0,4.0
1207905556892815281,476.86,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98184,23.73357,2,365,0.0,46,1,1.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1208525223649086931,223.53,Entire home/apt,Entire rental unit,3,0.0,2.0,1.0,,ΠΕΤΡΑΛΩΝΑ,37.9689562,23.7110476,2,45,0.0,20,2,0.59,,,5.0,5.0,4.5,5.0,4.5,5.0,5.0
1208618995655849086,134.12,Entire home/apt,Entire rental unit,2,,,,,ΓΚΥΖΗ,37.9931987,23.7511834,1,365,0.0,15,1,0.41,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1210116107044539647,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΘΗΣΕΙΟ,37.978173256836186,23.721932085344257,2,60,1.0,46,7,1.79,,,5.0,5.0,4.71,5.0,5.0,5.0,4.86
1211462381320485933,253.33,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,"Athens, Greece",ΑΜΠΕΛΟΚΗΠΟΙ,37.99261,23.76598,2,365,0.0,47,6,1.54,,,4.83,5.0,5.0,5.0,4.83,4.83,5.0
1212022001667029891,245.88,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9562845,23.7246899,1,1125,0.0,47,1,0.86,,,4.0,5.0,5.0,5.0,5.0,4.0,5.0
1212022189632701282,417.25,Entire home/apt,Entire rental unit,6,2.0,3.0,2.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9562845,23.7246899,1,1125,0.0,48,4,1.03,,,5.0,5.0,5.0,4.75,5.0,5.0,5.0
1212059867903457007,484.31,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,"Athens, Greece",ΑΚΡΟΠΟΛΗ,37.96337575038172,23.718609282256875,2,1125,0.0,43,3,0.74,,,5.0,5.0,4.67,5.0,5.0,5.0,5.0
1212698659242531608,193.73,Private room,Private room in rental unit,2,1.0,1.0,1.0,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9670125,23.7250327,1,365,0.0,4,0,,,,,,,,,,
1212895940927791704,372.55,Entire home/apt,Entire rental unit,6,2.0,2.0,1.0,,ΘΗΣΕΙΟ,37.97609059966698,23.71511028650817,1,365,0.0,6,2,0.53,,,3.5,4.0,4.5,3.5,3.5,5.0,3.5
1213577621642093767,81.96,Entire home/apt,Entire home,2,1.0,1.0,1.0,"Athens, Greece",ΑΝΩ ΚΥΨΕΛΗ,38.00418050108038,23.73681389098707,1,365,0.0,29,2,1.07,,,4.0,3.5,5.0,5.0,5.0,3.0,3.0
1213624670040498969,305.49,Private room,Private room in rental unit,2,1.0,,,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98097,23.72881,1,365,0.0,28,0,,,,,,,,,,
1213659142307678781,298.04,Private room,Private room in rental unit,2,1.0,1.0,1.5,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.986011492982286,23.727279552600223,3,365,0.0,7,4,1.15,,,5.0,4.75,4.5,4.75,5.0,4.5,5.0
1213842152431226467,588.63,Entire home/apt,Entire condo,4,1.0,2.0,1.0,,ΚΟΛΩΝΑΚΙ,37.98149,23.73775,2,365,0.0,29,0,,,,,,,,,,
1215702388500026473,268.24,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,"San Francisco, CA",ΘΗΣΕΙΟ,37.9764972,23.7219842,1,60,1.0,40,17,4.08,3.0,1.0,4.94,4.88,4.76,5.0,4.82,4.94,4.82
1215917323543720415,253.33,Entire home/apt,Entire rental unit,6,2.0,3.0,1.0,,ΚΟΛΩΝΟΣ,37.99065,23.71793,1,365,0.0,40,3,0.69,,,4.67,5.0,5.0,5.0,5.0,5.0,5.0
1217217563116984877,566.27,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,"Barcelona, Spain",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9816504,23.7259143,1,365,0.0,43,3,3.0,,,4.67,5.0,5.0,4.33,5.0,4.0,5.0
1217804556168222792,372.55,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,"Athens, Greece",ΕΛΛΗΝΟΡΩΣΩΝ,37.99773276053898,23.771444354206324,1,365,0.0,13,1,0.51,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1218379685680139711,268.24,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,,ΓΟΥΒΑ,37.959772591404594,23.738638003041075,1,365,1.0,27,4,1.43,,,4.75,4.75,4.75,4.75,4.75,4.0,4.75
1218850976913200818,350.2,Entire home/apt,Entire rental unit,7,3.0,4.0,1.0,"Athens, Greece",ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99368,23.72669,2,90,0.0,5,5,1.27,,,5.0,5.0,4.8,4.8,5.0,4.4,5.0
1219035057811318195,201.18,Entire home/apt,Entire condo,4,1.0,2.0,1.0,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99258326399903,23.728842325508595,2,20,0.0,32,0,,,,,,,,,,
1219336937308684460,305.49,Entire home/apt,Entire rental unit,4,2.0,2.0,2.5,"Athens, Greece",ΠΑΓΚΡΑΤΙ,37.96729,23.74865,2,365,0.0,47,12,3.24,2.0,1.0,4.75,4.75,4.92,4.58,4.83,4.33,4.75
1219707579114511023,387.45,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,"Athens, Greece",ΓΟΥΒΑ,37.96032156726281,23.744968214577572,2,365,0.0,15,2,0.51,,,5.0,5.0,5.0,5.0,5.0,4.5,5.0
1220052085308301827,305.49,Entire home/apt,Entire condo,2,1.0,1.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9746202,23.7343296,2,365,,25,4,1.14,,,4.75,4.75,4.25,4.75,5.0,5.0,4.0
1220242997618117156,238.43,Entire home/apt,Entire condo,3,1.0,1.0,1.0,"Athens, Greece",ΠΑΓΚΡΑΤΙ,37.9709978,23.7419329,1,1125,0.0,14,21,5.43,,,4.33,4.1,4.29,4.71,4.86,4.86,4.19
1221807729220482786,96.86,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΣΕΠΟΛΙΑ,38.00381,23.7178,2,365,0.0,27,15,4.02,,,4.93,5.0,4.93,5.0,4.93,4.67,4.93
1222245871126646542,96.86,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΚΥΨΕΛΗ,37.997833013733896,23.74025356552881,2,365,,57,2,0.76,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1223563736446533232,305.49,Entire home/apt,Entire rental unit,2,1.0,,,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9773152,23.7300362,1,15,0.0,12,0,,,,,,,,,,
1224048239757269291,201.18,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,"Athens, Greece",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.989850440402506,23.72517580810503,2,365,0.0,30,5,1.24,,,4.8,4.6,5.0,4.4,5.0,3.6,4.6
1225243987500385414,409.8,Entire home/apt,Entire rental unit,4,1.0,0.0,1.0,"Athens, Greece",ΣΤΑΔΙΟ,37.96844,23.74366,1,365,0.0,12,7,1.86,,,4.86,4.86,4.86,5.0,4.86,4.29,4.71
1228057690316936922,320.39,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.980048,23.7300482,1,365,,19,2,1.67,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1228109697352985639,238.43,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,"Palaio Faliro, Greece",ΑΝΩ ΠΑΤΗΣΙΑ,38.0177376,23.7306883,1,365,0.0,28,6,1.5,3.0,1.0,4.5,4.0,5.0,4.83,5.0,4.33,4.5
1228138807471701380,476.86,Entire home/apt,Entire rental unit,6,2.0,2.0,2.0,,ΠΑΓΚΡΑΤΙ,37.97037075560407,23.74220173805952,2,25,1.0,34,0,,,,,,,,,,
1229509118480302023,491.76,Entire home/apt,Entire rental unit,5,3.0,4.0,1.5,"Athens, Greece",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96485217126608,23.72491553640507,2,365,0.0,37,3,0.88,,,4.0,5.0,4.0,5.0,5.0,5.0,4.0
1229571675849877095,156.47,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,"Nicosia, Cyprus",ΠΑΓΚΡΑΤΙ,37.9662742,23.7514783,3,30,0.0,33,0,,,,,,,,,,
1231682140471803366,312.94,Entire home/apt,Entire condo,2,1.0,1.0,1.0,"Kifisia, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779014,23.7253736,1,365,1.0,18,5,1.83,,,5.0,4.8,5.0,4.4,4.8,5.0,4.8
1231763986439064891,640.78,Entire home/apt,Entire rental unit,4,3.0,0.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98513,23.73053,1,90,0.0,25,1,0.3,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1233229999436432269,208.63,Entire home/apt,Entire rental unit,3,2.0,2.0,1.0,"Chalandri, Greece",ΘΗΣΕΙΟ,37.9748789,23.7175353,1,1125,0.0,35,2,0.59,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1233247892591177648,208.63,Entire home/apt,Entire condo,3,1.0,2.0,1.0,Greece,ΝΕΟΣ ΚΟΣΜΟΣ,37.95935542657104,23.737368397414684,2,30,1.0,54,9,2.62,,,5.0,5.0,4.89,5.0,5.0,4.89,5.0
1233369070429542557,916.47,Entire home/apt,Entire rental unit,6,1.0,,,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977979081311496,23.72405650740353,1,365,0.0,1,0,,,,,,,,,,
1234141220126681689,96.86,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"England, United Kingdom",ΚΥΨΕΛΗ,37.99730621628844,23.73958117365622,3,365,0.0,5,1,0.55,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1234157046756696489,104.31,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Seoul, South Korea",ΑΝΩ ΚΥΨΕΛΗ,38.00592,23.7415,2,365,0.0,19,4,1.33,,,4.75,4.75,4.75,5.0,5.0,5.0,4.5
1237429607209650498,253.33,Entire home/apt,Entire rental unit,3,1.0,1.0,1.5,,ΚΕΡΑΜΕΙΚΟΣ,37.97982,23.71476,2,59,0.0,47,9,2.57,,,4.56,4.56,4.56,4.56,4.56,4.44,4.44
1237467475627813330,357.65,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,Greece,ΚΕΡΑΜΕΙΚΟΣ,37.9825835,23.717404,2,365,1.0,44,6,1.76,,,4.83,5.0,4.67,5.0,5.0,4.67,4.67
